"GENE"	"EVENT"	"label"	"Category_Num"	"COORD"	"LENGTH"	"FullCO"	"COMPLEX"	"Sample"	"PSI"	"Quality_Score_Value"	"Quality_Score_Type"	"Group"	"Category"	"Colour"	"Species"	"Event_Num"	"ORF"	"PRC2_Component"	"Length_bp"	"COORD_hg38"	"PMID"	"short_vst_id"	"Num_Samples"	"Category_Short"	"median_PSI"
"PHF19"	"HsaEX0046985"	"PHF19-ex12"	"Other
(69)"	"chr9:120861973-120862005"	33	"chr9:120862588+120862613,120861918+120861973-120862005,120861174"	"S"	"Pancreas_Beta_Old"	91.37	"VLOW"	"S1"	"Pancreas"	"Other"	"aquamarine2"	"Human"	"exon12"	"x"	"PRC2.1"	88	"chr9:120861918-120862005"	NA	"46985"	69	"Other"	85.26
"PHF19"	"HsaEX0046985"	"PHF19-ex12"	"Other
(69)"	"chr9:120861973-120862005"	33	"chr9:120862588+120862613,120861918+120861973-120862005,120861174"	"S"	"Pancreas_Beta_Young"	91.18	"VLOW"	"S1"	"Pancreas"	"Other"	"aquamarine2"	"Human"	"exon12"	"x"	"PRC2.1"	88	"chr9:120861918-120862005"	NA	"46985"	69	"Other"	85.26
"PHF19"	"HsaEX0046985"	"PHF19-ex12"	"Other
(69)"	"chr9:120861973-120862005"	33	"chr9:120862588+120862613,120861918+120861973-120862005,120861174"	"S"	"Pancreas_Duct_Old"	55.7	"LOW"	"S1"	"Pancreas"	"Other"	"aquamarine2"	"Human"	"exon12"	"x"	"PRC2.1"	88	"chr9:120861918-120862005"	NA	"46985"	69	"Other"	85.26
"PHF19"	"HsaEX0046985"	"PHF19-ex12"	"Other
(69)"	"chr9:120861973-120862005"	33	"chr9:120862588+120862613,120861918+120861973-120862005,120861174"	"S"	"Placenta_a"	86.67	"VLOW"	"S1"	"Placenta"	"Other"	"deeppink2"	"Human"	"exon12"	"x"	"PRC2.1"	88	"chr9:120861918-120862005"	NA	"46985"	69	"Other"	85.26
"PHF19"	"HsaEX0046985"	"PHF19-ex12"	"Other
(69)"	"chr9:120861973-120862005"	33	"chr9:120862588+120862613,120861918+120861973-120862005,120861174"	"S"	"Placenta_Epith"	66.54	"SOK"	"S1"	"Pancreas"	"Other"	"aquamarine2"	"Human"	"exon12"	"x"	"PRC2.1"	88	"chr9:120861918-120862005"	NA	"46985"	69	"Other"	85.26
"PHF19"	"HsaEX0046985"	"PHF19-ex12"	"Glandular
(13)"	"chr9:120861973-120862005"	33	"chr9:120862588+120862613,120861918+120861973-120862005,120861174"	"S"	"Prostate_b"	54.91	"SOK"	"S1"	"Prostate"	"Glandular"	"ivory4"	"Human"	"exon12"	"x"	"PRC2.1"	88	"chr9:120861918-120862005"	NA	"46985"	13	"Gland."	82.875
"PHF19"	"HsaEX0046985"	"PHF19-ex12"	"Glandular
(13)"	"chr9:120861973-120862005"	33	"chr9:120862588+120862613,120861918+120861973-120862005,120861174"	"S"	"Prostate_c"	71.94	"OK"	"S1"	"Prostate"	"Glandular"	"ivory4"	"Human"	"exon12"	"x"	"PRC2.1"	88	"chr9:120861918-120862005"	NA	"46985"	13	"Gland."	82.875
"PHF19"	"HsaEX0046985"	"PHF19-ex12"	"Glandular
(13)"	"chr9:120861973-120862005"	33	"chr9:120862588+120862613,120861918+120861973-120862005,120861174"	"S"	"Prostate_d"	87.18	"SOK"	"S1"	"Prostate"	"Glandular"	"ivory4"	"Human"	"exon12"	"x"	"PRC2.1"	88	"chr9:120861918-120862005"	NA	"46985"	13	"Gland."	82.875
"PHF19"	"HsaEX0046985"	"PHF19-ex12"	"Other
(69)"	"chr9:120861973-120862005"	33	"chr9:120862588+120862613,120861918+120861973-120862005,120861174"	"S"	"Retina_a"	78.74	"VLOW"	"S1"	"Retina"	"Other"	"darkorchid"	"Human"	"exon12"	"x"	"PRC2.1"	88	"chr9:120861918-120862005"	NA	"46985"	69	"Other"	85.26
"PHF19"	"HsaEX0046985"	"PHF19-ex12"	"Other
(69)"	"chr9:120861973-120862005"	33	"chr9:120862588+120862613,120861918+120861973-120862005,120861174"	"S"	"Retina_macular"	86.61	"SOK"	"S1"	"Retina"	"Other"	"darkorchid"	"Human"	"exon12"	"x"	"PRC2.1"	88	"chr9:120861918-120862005"	NA	"46985"	69	"Other"	85.26
"PHF19"	"HsaEX0046985"	"PHF19-ex12"	"Other
(69)"	"chr9:120861973-120862005"	33	"chr9:120862588+120862613,120861918+120861973-120862005,120861174"	"S"	"Retina_peripheral"	85.26	"SOK"	"S1"	"Retina"	"Other"	"darkorchid"	"Human"	"exon12"	"x"	"PRC2.1"	88	"chr9:120861918-120862005"	NA	"46985"	69	"Other"	85.26
"PHF19"	"HsaEX0046985"	"PHF19-ex12"	"Other
(69)"	"chr9:120861973-120862005"	33	"chr9:120862588+120862613,120861918+120861973-120862005,120861174"	"S"	"Skin_b"	87.45	"LOW"	"S1"	"Skin"	"Other"	"honeydew2"	"Human"	"exon12"	"x"	"PRC2.1"	88	"chr9:120861918-120862005"	NA	"46985"	69	"Other"	85.26
"PHF19"	"HsaEX0046985"	"PHF19-ex12"	"Other
(69)"	"chr9:120861973-120862005"	33	"chr9:120862588+120862613,120861918+120861973-120862005,120861174"	"S"	"Small_intestine"	85.76	"OK"	"S1"	"Small_intestine"	"Other"	"navajowhite"	"Human"	"exon12"	"x"	"PRC2.1"	88	"chr9:120861918-120862005"	NA	"46985"	69	"Other"	85.26
"PHF19"	"HsaEX0046985"	"PHF19-ex12"	"Other
(69)"	"chr9:120861973-120862005"	33	"chr9:120862588+120862613,120861918+120861973-120862005,120861174"	"S"	"Spleen_a"	78.42	"LOW"	"S1"	"Spleen"	"Other"	"pink1"	"Human"	"exon12"	"x"	"PRC2.1"	88	"chr9:120861918-120862005"	NA	"46985"	69	"Other"	85.26
"PHF19"	"HsaEX0046985"	"PHF19-ex12"	"Other
(69)"	"chr9:120861973-120862005"	33	"chr9:120862588+120862613,120861918+120861973-120862005,120861174"	"S"	"Spleen_b"	87.37	"SOK"	"S1"	"Spleen"	"Other"	"pink1"	"Human"	"exon12"	"x"	"PRC2.1"	88	"chr9:120861918-120862005"	NA	"46985"	69	"Other"	85.26
"PHF19"	"HsaEX0046985"	"PHF19-ex12"	"Other
(69)"	"chr9:120861973-120862005"	33	"chr9:120862588+120862613,120861918+120861973-120862005,120861174"	"S"	"Stomach_a"	100	"VLOW"	"S1"	"Stomach"	"Other"	"navajowhite"	"Human"	"exon12"	"x"	"PRC2.1"	88	"chr9:120861918-120862005"	NA	"46985"	69	"Other"	85.26
"PHF19"	"HsaEX0046985"	"PHF19-ex12"	"Other
(69)"	"chr9:120861973-120862005"	33	"chr9:120862588+120862613,120861918+120861973-120862005,120861174"	"S"	"Stomach_b"	81.37	"OK"	"S1"	"Stomach"	"Other"	"navajowhite"	"Human"	"exon12"	"x"	"PRC2.1"	88	"chr9:120861918-120862005"	NA	"46985"	69	"Other"	85.26
"PHF19"	"HsaEX0046985"	"PHF19-ex12"	"Other
(69)"	"chr9:120861973-120862005"	33	"chr9:120862588+120862613,120861918+120861973-120862005,120861174"	"S"	"Testis_a"	94.99	"LOW"	"S1"	"Testis"	"Other"	"gold1"	"Human"	"exon12"	"x"	"PRC2.1"	88	"chr9:120861918-120862005"	NA	"46985"	69	"Other"	85.26
"PHF19"	"HsaEX0046985"	"PHF19-ex12"	"Other
(69)"	"chr9:120861973-120862005"	33	"chr9:120862588+120862613,120861918+120861973-120862005,120861174"	"S"	"Testis_b"	76.34	"SOK"	"S1"	"Testis"	"Other"	"gold1"	"Human"	"exon12"	"x"	"PRC2.1"	88	"chr9:120861918-120862005"	NA	"46985"	69	"Other"	85.26
"PHF19"	"HsaEX0046985"	"PHF19-ex12"	"Other
(69)"	"chr9:120861973-120862005"	33	"chr9:120862588+120862613,120861918+120861973-120862005,120861174"	"S"	"Testis_c"	81.15	"SOK"	"S1"	"Testis"	"Other"	"gold1"	"Human"	"exon12"	"x"	"PRC2.1"	88	"chr9:120861918-120862005"	NA	"46985"	69	"Other"	85.26
"PHF19"	"HsaEX0046985"	"PHF19-ex12"	"Other
(69)"	"chr9:120861973-120862005"	33	"chr9:120862588+120862613,120861918+120861973-120862005,120861174"	"S"	"Thymus_b"	91	"SOK"	"S1"	"Thymus"	"Other"	"pink1"	"Human"	"exon12"	"x"	"PRC2.1"	88	"chr9:120861918-120862005"	NA	"46985"	69	"Other"	85.26
"PHF19"	"HsaEX0046985"	"PHF19-ex12"	"Glandular
(13)"	"chr9:120861973-120862005"	33	"chr9:120862588+120862613,120861918+120861973-120862005,120861174"	"S"	"Thyroid_b"	91.85	"OK"	"S1"	"Thyroid"	"Glandular"	"ivory4"	"Human"	"exon12"	"x"	"PRC2.1"	88	"chr9:120861918-120862005"	NA	"46985"	13	"Gland."	82.875
"PHF19"	"HsaEX0046985"	"PHF19-ex12"	"Glandular
(13)"	"chr9:120861973-120862005"	33	"chr9:120862588+120862613,120861918+120861973-120862005,120861174"	"S"	"Thyroid_c"	83.05	"SOK"	"S1"	"Thyroid"	"Glandular"	"ivory4"	"Human"	"exon12"	"x"	"PRC2.1"	88	"chr9:120861918-120862005"	NA	"46985"	13	"Gland."	82.875
"PHF19"	"HsaEX0046985"	"PHF19-ex12"	"Glandular
(13)"	"chr9:120861973-120862005"	33	"chr9:120862588+120862613,120861918+120861973-120862005,120861174"	"S"	"Thyroid_d"	83.92	"SOK"	"S1"	"Thyroid"	"Glandular"	"ivory4"	"Human"	"exon12"	"x"	"PRC2.1"	88	"chr9:120861918-120862005"	NA	"46985"	13	"Gland."	82.875
"PHF19"	"HsaEX0046985"	"PHF19-ex12"	"Other
(69)"	"chr9:120861973-120862005"	33	"chr9:120862588+120862613,120861918+120861973-120862005,120861174"	"S"	"WBC_d"	81.64	"OK"	"S1"	"WBC"	"Other"	"pink1"	"Human"	"exon12"	"x"	"PRC2.1"	88	"chr9:120861918-120862005"	NA	"46985"	69	"Other"	85.26
"PHF19"	"HsaEX0046985"	"PHF19-ex12"	"Other
(69)"	"chr9:120861973-120862005"	33	"chr9:120862588+120862613,120861918+120861973-120862005,120861174"	"S"	"WBC_e"	89.84	"LOW"	"S1"	"WBC"	"Other"	"pink1"	"Human"	"exon12"	"x"	"PRC2.1"	88	"chr9:120861918-120862005"	NA	"46985"	69	"Other"	85.26
"PHF19"	"HsaEX0046985"	"PHF19-ex12"	"Neuronal
(22)"	"chr9:120861973-120862005"	33	"chr9:120862588+120862613,120861918+120861973-120862005,120861174"	"S"	"Whole_Brain_b"	86.81	"SOK"	"S1"	"Whole_Brain"	"Neuronal"	"dodgerblue"	"Human"	"exon12"	"x"	"PRC2.1"	88	"chr9:120861918-120862005"	NA	"46985"	22	"Neuro."	71.25
"JARID2"	"HsaEX0032723"	"JARID2-ex3"	"Glandular
(13)"	"chr6:15410224-15410365"	142	"chr6:15374252,15410224-15410365,15452006"	"S"	"Adipose_b"	84.83	"SOK"	"S1"	"Adipose"	"Glandular"	"ivory3"	"Human"	"exon3"	"x"	"PRC2.2"	142	"chr6:15410224-15410365"	NA	"32723"	13	"Gland."	84.4
"JARID2"	"HsaEX0032723"	"JARID2-ex3"	"Glandular
(13)"	"chr6:15410224-15410365"	142	"chr6:15374252,15410224-15410365,15452006"	"S"	"Adipose_c"	93.55	"OK"	"S1"	"Adipose"	"Glandular"	"ivory3"	"Human"	"exon3"	"x"	"PRC2.2"	142	"chr6:15410224-15410365"	NA	"32723"	13	"Gland."	84.4
"JARID2"	"HsaEX0032723"	"JARID2-ex3"	"Glandular
(13)"	"chr6:15410224-15410365"	142	"chr6:15374252,15410224-15410365,15452006"	"S"	"Adipose_d"	81.18	"SOK"	"S1"	"Adipose"	"Glandular"	"ivory3"	"Human"	"exon3"	"x"	"PRC2.2"	142	"chr6:15410224-15410365"	NA	"32723"	13	"Gland."	84.4
"JARID2"	"HsaEX0032723"	"JARID2-ex3"	"Glandular
(13)"	"chr6:15410224-15410365"	142	"chr6:15374252,15410224-15410365,15452006"	"S"	"Adrenal_b"	96.3	"LOW"	"S1"	"Adrenal"	"Glandular"	"ivory4"	"Human"	"exon3"	"x"	"PRC2.2"	142	"chr6:15410224-15410365"	NA	"32723"	13	"Gland."	84.4
"JARID2"	"HsaEX0032723"	"JARID2-ex3"	"Glandular
(13)"	"chr6:15410224-15410365"	142	"chr6:15374252,15410224-15410365,15452006"	"S"	"Adrenal_c"	62.16	"OK"	"S1"	"Adrenal"	"Glandular"	"ivory4"	"Human"	"exon3"	"x"	"PRC2.2"	142	"chr6:15410224-15410365"	NA	"32723"	13	"Gland."	84.4
"JARID2"	"HsaEX0032723"	"JARID2-ex3"	"Neuronal
(22)"	"chr6:15410224-15410365"	142	"chr6:15374252,15410224-15410365,15452006"	"S"	"Astrocytes"	81.07	"SOK"	"S1"	"Glia"	"Neuronal"	"deepskyblue2"	"Human"	"exon3"	"x"	"PRC2.2"	142	"chr6:15410224-15410365"	NA	"32723"	22	"Neuro."	86.375
"JARID2"	"HsaEX0032723"	"JARID2-ex3"	"Glandular
(13)"	"chr6:15410224-15410365"	142	"chr6:15374252,15410224-15410365,15452006"	"S"	"Bladder_a"	86.41	"OK"	"S1"	"Bladder"	"Glandular"	"ivory4"	"Human"	"exon3"	"x"	"PRC2.2"	142	"chr6:15410224-15410365"	NA	"32723"	13	"Gland."	84.4
"JARID2"	"HsaEX0032723"	"JARID2-ex3"	"Other
(69)"	"chr6:15410224-15410365"	142	"chr6:15374252,15410224-15410365,15452006"	"S"	"Bone_marrow_a"	89.02	"SOK"	"S1"	"Bone_Marrow"	"Other"	"pink1"	"Human"	"exon3"	"x"	"PRC2.2"	142	"chr6:15410224-15410365"	NA	"32723"	69	"Other"	87.17
"JARID2"	"HsaEX0032723"	"JARID2-ex3"	"Other
(69)"	"chr6:15410224-15410365"	142	"chr6:15374252,15410224-15410365,15452006"	"S"	"Bone_marrow_b"	90.76	"SOK"	"S1"	"Bone_Marrow"	"Other"	"pink1"	"Human"	"exon3"	"x"	"PRC2.2"	142	"chr6:15410224-15410365"	NA	"32723"	69	"Other"	87.17
"JARID2"	"HsaEX0032723"	"JARID2-ex3"	"Other
(69)"	"chr6:15410224-15410365"	142	"chr6:15374252,15410224-15410365,15452006"	"S"	"Bone_marrow_c"	92.7	"SOK"	"S1"	"Bone_Marrow"	"Other"	"pink1"	"Human"	"exon3"	"x"	"PRC2.2"	142	"chr6:15410224-15410365"	NA	"32723"	69	"Other"	87.17
"JARID2"	"HsaEX0032723"	"JARID2-ex3"	"Epithelial
(6)"	"chr6:15410224-15410365"	142	"chr6:15374252,15410224-15410365,15452006"	"S"	"Brain_Endoth"	84.31	"LOW"	"S1"	"BrainEndoth"	"Epithelial"	"firebrick1"	"Human"	"exon3"	"x"	"PRC2.2"	142	"chr6:15410224-15410365"	NA	"32723"	6	"Epithe."	89.27
"JARID2"	"HsaEX0032723"	"JARID2-ex3"	"Glandular
(13)"	"chr6:15410224-15410365"	142	"chr6:15374252,15410224-15410365,15452006"	"S"	"Breast_a"	100	"VLOW"	"S1"	"Breast"	"Glandular"	"ivory4"	"Human"	"exon3"	"x"	"PRC2.2"	142	"chr6:15410224-15410365"	NA	"32723"	13	"Gland."	84.4
"JARID2"	"HsaEX0032723"	"JARID2-ex3"	"Epithelial
(6)"	"chr6:15410224-15410365"	142	"chr6:15374252,15410224-15410365,15452006"	"S"	"Breast_Epith_a"	88.82	"SOK"	"S1"	"Breast_Epith"	"Epithelial"	"firebrick1"	"Human"	"exon3"	"x"	"PRC2.2"	142	"chr6:15410224-15410365"	NA	"32723"	6	"Epithe."	89.27
"JARID2"	"HsaEX0032723"	"JARID2-ex3"	"Neuronal
(22)"	"chr6:15410224-15410365"	142	"chr6:15374252,15410224-15410365,15452006"	"S"	"Cerebellum_a"	87.26	"SOK"	"S1"	"Cerebellum"	"Neuronal"	"dodgerblue"	"Human"	"exon3"	"x"	"PRC2.2"	142	"chr6:15410224-15410365"	NA	"32723"	22	"Neuro."	86.375
"JARID2"	"HsaEX0032723"	"JARID2-ex3"	"Neuronal
(22)"	"chr6:15410224-15410365"	142	"chr6:15374252,15410224-15410365,15452006"	"S"	"Cerebellum_c"	84.26	"SOK"	"S1"	"Cerebellum"	"Neuronal"	"dodgerblue"	"Human"	"exon3"	"x"	"PRC2.2"	142	"chr6:15410224-15410365"	NA	"32723"	22	"Neuro."	86.375
"JARID2"	"HsaEX0032723"	"JARID2-ex3"	"Cell lines
(11)"	"chr6:15410224-15410365"	142	"chr6:15374252,15410224-15410365,15452006"	"S"	"CL_293T"	81.82	"SOK"	"S1"	"HEK293T"	"Cell lines"	"darkorange1"	"Human"	"exon3"	"x"	"PRC2.2"	142	"chr6:15410224-15410365"	NA	"32723"	11	"Cell lines"	87.21
"JARID2"	"HsaEX0032723"	"JARID2-ex3"	"Cell lines
(11)"	"chr6:15410224-15410365"	142	"chr6:15374252,15410224-15410365,15452006"	"S"	"CL_EndoBH1C_a"	84.04	"SOK"	"S1"	"EndoBH1C"	"Cell lines"	"darkorange1"	"Human"	"exon3"	"x"	"PRC2.2"	142	"chr6:15410224-15410365"	NA	"32723"	11	"Cell lines"	87.21
"JARID2"	"HsaEX0032723"	"JARID2-ex3"	"Cell lines
(11)"	"chr6:15410224-15410365"	142	"chr6:15374252,15410224-15410365,15452006"	"S"	"CL_Gm12878"	84.27	"SOK"	"S1"	"Gm12878"	"Cell lines"	"darkorange1"	"Human"	"exon3"	"x"	"PRC2.2"	142	"chr6:15410224-15410365"	NA	"32723"	11	"Cell lines"	87.21
"JARID2"	"HsaEX0032723"	"JARID2-ex3"	"Cell lines
(11)"	"chr6:15410224-15410365"	142	"chr6:15374252,15410224-15410365,15452006"	"S"	"CL_HeLa"	87.37	"OK"	"S1"	"HeLa"	"Cell lines"	"darkorange1"	"Human"	"exon3"	"x"	"PRC2.2"	142	"chr6:15410224-15410365"	NA	"32723"	11	"Cell lines"	87.21
"JARID2"	"HsaEX0032723"	"JARID2-ex3"	"Cell lines
(11)"	"chr6:15410224-15410365"	142	"chr6:15374252,15410224-15410365,15452006"	"S"	"CL_K562"	90.64	"SOK"	"S1"	"K562"	"Cell lines"	"darkorange1"	"Human"	"exon3"	"x"	"PRC2.2"	142	"chr6:15410224-15410365"	NA	"32723"	11	"Cell lines"	87.21
"JARID2"	"HsaEX0032723"	"JARID2-ex3"	"Cell lines
(11)"	"chr6:15410224-15410365"	142	"chr6:15374252,15410224-15410365,15452006"	"S"	"CL_LP1"	98.15	"SOK"	"S1"	"LP1"	"Cell lines"	"darkorange1"	"Human"	"exon3"	"x"	"PRC2.2"	142	"chr6:15410224-15410365"	NA	"32723"	11	"Cell lines"	87.21
"JARID2"	"HsaEX0032723"	"JARID2-ex3"	"Cell lines
(11)"	"chr6:15410224-15410365"	142	"chr6:15374252,15410224-15410365,15452006"	"S"	"CL_MB231"	83.78	"LOW"	"S1"	"MB231"	"Cell lines"	"darkorange1"	"Human"	"exon3"	"x"	"PRC2.2"	142	"chr6:15410224-15410365"	NA	"32723"	11	"Cell lines"	87.21
"JARID2"	"HsaEX0032723"	"JARID2-ex3"	"Cell lines
(11)"	"chr6:15410224-15410365"	142	"chr6:15374252,15410224-15410365,15452006"	"S"	"CL_MCF7"	87.21	"SOK"	"S1"	"MCF7"	"Cell lines"	"darkorange1"	"Human"	"exon3"	"x"	"PRC2.2"	142	"chr6:15410224-15410365"	NA	"32723"	11	"Cell lines"	87.21
"JARID2"	"HsaEX0032723"	"JARID2-ex3"	"Cell lines
(11)"	"chr6:15410224-15410365"	142	"chr6:15374252,15410224-15410365,15452006"	"S"	"CL_PNT2"	88.24	"OK"	"S1"	"PNT2"	"Cell lines"	"darkorange1"	"Human"	"exon3"	"x"	"PRC2.2"	142	"chr6:15410224-15410365"	NA	"32723"	11	"Cell lines"	87.21
"JARID2"	"HsaEX0032723"	"JARID2-ex3"	"Cell lines
(11)"	"chr6:15410224-15410365"	142	"chr6:15374252,15410224-15410365,15452006"	"S"	"CL_SHSY5Y_noRA"	92.57	"SOK"	"S1"	"SHSY5Y"	"Cell lines"	"darkorange1"	"Human"	"exon3"	"x"	"PRC2.2"	142	"chr6:15410224-15410365"	NA	"32723"	11	"Cell lines"	87.21
"JARID2"	"HsaEX0032723"	"JARID2-ex3"	"Cell lines
(11)"	"chr6:15410224-15410365"	142	"chr6:15374252,15410224-15410365,15452006"	"S"	"CL_SHSY5Y_RA"	77.44	"SOK"	"S1"	"SHSY5Y"	"Cell lines"	"darkorange1"	"Human"	"exon3"	"x"	"PRC2.2"	142	"chr6:15410224-15410365"	NA	"32723"	11	"Cell lines"	87.21
"JARID2"	"HsaEX0032723"	"JARID2-ex3"	"Other
(69)"	"chr6:15410224-15410365"	142	"chr6:15374252,15410224-15410365,15452006"	"S"	"Colon_b"	72.22	"VLOW"	"S1"	"Colon"	"Other"	"navajowhite2"	"Human"	"exon3"	"x"	"PRC2.2"	142	"chr6:15410224-15410365"	NA	"32723"	69	"Other"	87.17
"JARID2"	"HsaEX0032723"	"JARID2-ex3"	"Other
(69)"	"chr6:15410224-15410365"	142	"chr6:15374252,15410224-15410365,15452006"	"S"	"Colon_sigmoid"	87.17	"SOK"	"S1"	"Colon"	"Other"	"navajowhite2"	"Human"	"exon3"	"x"	"PRC2.2"	142	"chr6:15410224-15410365"	NA	"32723"	69	"Other"	87.17
"JARID2"	"HsaEX0032723"	"JARID2-ex3"	"Other
(69)"	"chr6:15410224-15410365"	142	"chr6:15374252,15410224-15410365,15452006"	"S"	"Colon_transverse"	86.94	"SOK"	"S1"	"Colon"	"Other"	"navajowhite2"	"Human"	"exon3"	"x"	"PRC2.2"	142	"chr6:15410224-15410365"	NA	"32723"	69	"Other"	87.17
"JARID2"	"HsaEX0032723"	"JARID2-ex3"	"Neuronal
(22)"	"chr6:15410224-15410365"	142	"chr6:15374252,15410224-15410365,15452006"	"S"	"Cortex"	90.7	"LOW"	"S1"	"Cortex"	"Neuronal"	"deepskyblue4"	"Human"	"exon3"	"x"	"PRC2.2"	142	"chr6:15410224-15410365"	NA	"32723"	22	"Neuro."	86.375
"JARID2"	"HsaEX0032723"	"JARID2-ex3"	"Embryonic
(24)"	"chr6:15410224-15410365"	142	"chr6:15374252,15410224-15410365,15452006"	"S"	"Embr_2C_a_A"	79.18	"SOK"	"S1"	"Embr_2C"	"Embryonic"	"darkgoldenrod2"	"Human"	"exon3"	"x"	"PRC2.2"	142	"chr6:15410224-15410365"	NA	"32723"	24	"Embryo."	89.83500000000001
"JARID2"	"HsaEX0032723"	"JARID2-ex3"	"Embryonic
(24)"	"chr6:15410224-15410365"	142	"chr6:15374252,15410224-15410365,15452006"	"S"	"Embr_2C_a_B"	87.16	"SOK"	"S1"	"Embr_2C"	"Embryonic"	"darkgoldenrod2"	"Human"	"exon3"	"x"	"PRC2.2"	142	"chr6:15410224-15410365"	NA	"32723"	24	"Embryo."	89.83500000000001
"JARID2"	"HsaEX0032723"	"JARID2-ex3"	"Embryonic
(24)"	"chr6:15410224-15410365"	142	"chr6:15374252,15410224-15410365,15452006"	"S"	"Embr_4C_a_A"	97.91	"SOK"	"S1"	"Embr_4C"	"Embryonic"	"darkgoldenrod2"	"Human"	"exon3"	"x"	"PRC2.2"	142	"chr6:15410224-15410365"	NA	"32723"	24	"Embryo."	89.83500000000001
"JARID2"	"HsaEX0032723"	"JARID2-ex3"	"Embryonic
(24)"	"chr6:15410224-15410365"	142	"chr6:15374252,15410224-15410365,15452006"	"S"	"Embr_4C_a_B"	95.99	"SOK"	"S1"	"Embr_4C"	"Embryonic"	"darkgoldenrod2"	"Human"	"exon3"	"x"	"PRC2.2"	142	"chr6:15410224-15410365"	NA	"32723"	24	"Embryo."	89.83500000000001
"JARID2"	"HsaEX0032723"	"JARID2-ex3"	"Embryonic
(24)"	"chr6:15410224-15410365"	142	"chr6:15374252,15410224-15410365,15452006"	"S"	"Embr_4C_a_C"	88.37	"SOK"	"S1"	"Embr_4C"	"Embryonic"	"darkgoldenrod2"	"Human"	"exon3"	"x"	"PRC2.2"	142	"chr6:15410224-15410365"	NA	"32723"	24	"Embryo."	89.83500000000001
"JARID2"	"HsaEX0032723"	"JARID2-ex3"	"Embryonic
(24)"	"chr6:15410224-15410365"	142	"chr6:15374252,15410224-15410365,15452006"	"S"	"Embr_8C_a_B"	68.76	"SOK"	"S1"	"Embr_8C"	"Embryonic"	"darkgoldenrod2"	"Human"	"exon3"	"x"	"PRC2.2"	142	"chr6:15410224-15410365"	NA	"32723"	24	"Embryo."	89.83500000000001
"JARID2"	"HsaEX0032723"	"JARID2-ex3"	"Embryonic
(24)"	"chr6:15410224-15410365"	142	"chr6:15374252,15410224-15410365,15452006"	"S"	"Embr_8C_a_C"	87.18	"SOK"	"S1"	"Embr_8C"	"Embryonic"	"darkgoldenrod2"	"Human"	"exon3"	"x"	"PRC2.2"	142	"chr6:15410224-15410365"	NA	"32723"	24	"Embryo."	89.83500000000001
"JARID2"	"HsaEX0032723"	"JARID2-ex3"	"Embryonic
(24)"	"chr6:15410224-15410365"	142	"chr6:15374252,15410224-15410365,15452006"	"S"	"Embr_8C_a_D"	100	"LOW"	"S1"	"Embr_8C"	"Embryonic"	"darkgoldenrod2"	"Human"	"exon3"	"x"	"PRC2.2"	142	"chr6:15410224-15410365"	NA	"32723"	24	"Embryo."	89.83500000000001
"JARID2"	"HsaEX0032723"	"JARID2-ex3"	"Neuronal
(22)"	"chr6:15410224-15410365"	142	"chr6:15374252,15410224-15410365,15452006"	"S"	"Embr_Cortex_13_17wpc"	84.17	"SOK"	"S1"	"Embr_Cortex"	"Neuronal"	"deepskyblue1"	"Human"	"exon3"	"x"	"PRC2.2"	142	"chr6:15410224-15410365"	NA	"32723"	22	"Neuro."	86.375
"JARID2"	"HsaEX0032723"	"JARID2-ex3"	"Neuronal
(22)"	"chr6:15410224-15410365"	142	"chr6:15374252,15410224-15410365,15452006"	"S"	"Embr_Forebrain_9_12wpc"	86.7	"SOK"	"S1"	"Embr_Cortex"	"Neuronal"	"deepskyblue1"	"Human"	"exon3"	"x"	"PRC2.2"	142	"chr6:15410224-15410365"	NA	"32723"	22	"Neuro."	86.375
"JARID2"	"HsaEX0032723"	"JARID2-ex3"	"Neuronal
(22)"	"chr6:15410224-15410365"	142	"chr6:15374252,15410224-15410365,15452006"	"S"	"Embr_Forebrain_St13_14"	81.93	"SOK"	"S1"	"Embr_Cortex"	"Neuronal"	"deepskyblue1"	"Human"	"exon3"	"x"	"PRC2.2"	142	"chr6:15410224-15410365"	NA	"32723"	22	"Neuro."	86.375
"JARID2"	"HsaEX0032723"	"JARID2-ex3"	"Neuronal
(22)"	"chr6:15410224-15410365"	142	"chr6:15374252,15410224-15410365,15452006"	"S"	"Embr_Forebrain_St17_20"	80.25	"SOK"	"S1"	"Embr_Cortex"	"Neuronal"	"deepskyblue1"	"Human"	"exon3"	"x"	"PRC2.2"	142	"chr6:15410224-15410365"	NA	"32723"	22	"Neuro."	86.375
"JARID2"	"HsaEX0032723"	"JARID2-ex3"	"Neuronal
(22)"	"chr6:15410224-15410365"	142	"chr6:15374252,15410224-15410365,15452006"	"S"	"Embr_Forebrain_St22_23"	89.6	"SOK"	"S1"	"Embr_Cortex"	"Neuronal"	"deepskyblue1"	"Human"	"exon3"	"x"	"PRC2.2"	142	"chr6:15410224-15410365"	NA	"32723"	22	"Neuro."	86.375
"JARID2"	"HsaEX0032723"	"JARID2-ex3"	"Embryonic
(24)"	"chr6:15410224-15410365"	142	"chr6:15374252,15410224-15410365,15452006"	"S"	"Embr_ICM_a_A"	100	"SOK"	"S1"	"ICM"	"Embryonic"	"darkgoldenrod1"	"Human"	"exon3"	"x"	"PRC2.2"	142	"chr6:15410224-15410365"	NA	"32723"	24	"Embryo."	89.83500000000001
